"ICM_PML_Bv6..PML_39_2003_01_13" "ICM_PML_Bv6..PML_40_2003_03_31" "ICM_PML_Bv6..PML_41_2003_04_28" "ICM_PML_Bv6..PML_42_2003_05_26" "ICM_PML_Bv6..PML_43_2003_06_09" "ICM_PML_Bv6..PML_44_2003_07_07" "ICM_PML_Bv6..PML_45_2003_07_21" "ICM_PML_Bv6..PML_46_2003_08_04" "ICM_PML_Bv6..PML_47_2003_08_25" "ICM_PML_Bv6..PML_48_2003_09_29" "ICM_PML_Bv6..PML_49_2003_10_06" "ICM_PML_Bv6..PML_50_2003_12_08" "ICM_PML_Bv6..PML_51_2004_03_01" "ICM_PML_Bv6..PML_52_2004_03_15" "ICM_PML_Bv6..PML_53_2004_05_03" "ICM_PML_Bv6..PML_54_2004_05_31" "ICM_PML_Bv6..PML_55_2004_06_14" "ICM_PML_Bv6..PML_56_2004_06_21" "ICM_PML_Bv6..PML_57_2004_07_26" "ICM_PML_Bv6..PML_58_2004_08_23" "ICM_PML_Bv6..PML_59_2004_10_04" "ICM_PML_Bv6..PML_60_2004_10_25" "ICM_PML_Bv6..PML_61_2004_12_06" "ICM_PML_Bv6..PML_62_2004_12_20" "ICM_PML_Bv6..PML_63_2005_01_24" "ICM_PML_Bv6..PML_64_2005_02_28" "ICM_PML_Bv6..PML_65_2005_04_18" "ICM_PML_Bv6..PML_66_2005_05_04" "ICM_PML_Bv6..PML_67_2005_06_06" "ICM_PML_Bv6..PML_68_2005_06_20" "ICM_PML_Bv6..PML_69_2005_07_25" "ICM_PML_Bv6..PML_70_2005_08_15" "ICM_PML_Bv6..PML_71_2005_09_19" "ICM_PML_Bv6..PML_72_2005_10_17" "ICM_PML_Bv6..PML_73_2005_11_15" "ICM_PML_Bv6..PML_74_2005_12_05" "ICM_PML_Bv6..PML_75_2006_01_03" "ICM_PML_Bv6..PML_76_2006_03_06" "ICM_PML_Bv6..PML_77_2006_03_20" "ICM_PML_Bv6..PML_78_2006_04_11" "ICM_PML_Bv6..PML_79_2006_05_04" "ICM_PML_Bv6..PML_80_2006_06_06" "ICM_PML_Bv6..PML_81_2006_06_27" "ICM_PML_Bv6..PML_82_2006_07_17" "ICM_PML_Bv6..PML_83_2006_08_22" "ICM_PML_Bv6..PML_84_2006_09_12" "ICM_PML_Bv6..PML_85_2006_10_30" "ICM_PML_Bv6..PML_86_2006_12_12" "ICM_PML_Bv6..PML_0001_2007_02_16" "ICM_PML_Bv6..PML_0002_2007_03_07" "ICM_PML_Bv6..PML_0003_2007_03_26" "ICM_PML_Bv6..PML_0004_2007_04_23" "ICM_PML_Bv6..PML_0005_2007_05_08" "ICM_PML_Bv6..PML_0006_2007_06_04" "ICM_PML_Bv6..PML_0007_2007_06_25" "ICM_PML_Bv6..PML_0008_2007_07_30" "ICM_PML_Bv6..PML_0009_2007_08_20" "ICM_PML_Bv6..PML_0010_2007_09_29" "ICM_PML_Bv6..PML_0011_2007_10_25" "ICM_PML_Bv6..PML_0012_2007_12_12" "ICM_PML_Bv6..PML_0017_2008_02_20" "ICM_PML_Bv6..PML_0018_2008_03_05" "ICM_PML_Bv6..PML_0019_2008_03_17" "ICM_PML_Bv6..PML_0020_2008_04_21" "ICM_PML_Bv6..PML_0021_2008_05_06" "ICM_PML_Bv6..PML_0022_2008_06_02" "ICM_PML_Bv6..PML_0023_2008_06_23" "ICM_PML_Bv6..PML_0024_2008_07_21" "ICM_PML_Bv6..PML_0025_2008_08_20" "ICM_PML_Bv6..PML_0026_2008_09_22" "ICM_PML_Bv6..PML_0027_2008_10_27" "ICM_PML_Bv6..PML_0028_2008_12_08"
"Bacteria;Acidobacteria;Holophagae;order_NA;family_NA;genus_NA" 8.32385338919564e-05 0 0.000135438957661782 0 0 0.000630309673883256 0.000108994795498515 0 0.000461555169417897 5.47285464098074e-05 0.000109415175884895 0.0003918714661591 0 0 8.11073861793014e-05 0 0 0.000190657769304099 0.00029935231045556 0 0.000277569600577345 0.000167158856633421 0.00016928589566346 0.000343928233641913 0.00096440469928108 0.000192482195396926 0.000192445153131358 0.000119125617964143 0.00014339384553615 0 0.00239438557864318 0.000626634699215344 0.000111585348843697 0.000194374253741704 5.77700751010976e-05 0.000117987139401805 0.000341666192130289 0 0 0.000192101868876753 0 0 0.000164253059213228 0 0.000190673349313576 0 0.00014107157971955 0.000349416183792913 0.00015236470014627 0.000208955223880597 0.000112466962829669 0 8.31923684867308e-05 0 0 0 0 0 0.000172117039586919 0 0.000277200277200277 0.000288733614367385 0.000277008310249308 0 9.15136355316942e-05 0 0 0 0.0002511861568518 0.00024740227610094 0.000495626822157434 0.000145458776982603
"Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix" 0.000943370050775506 0.00183385794443684 0.00195032099032966 0.00414971521562246 0.000678278799717836 0.00106878596875856 0.00106269925611052 0.000164158686730506 0.00366529105125977 0.00128612084063047 0.00109415175884895 0.000671779656272743 0.000880572372041827 0.00101458813206099 0.00129771817886882 0.00105708245243129 0.000733356873183584 0.000762631077216397 0.000108855385620204 0.000844689717310508 0.00144336192300219 0.000863654092606007 0.000705357898597749 0.000171964116820957 0.000321468233093693 0.00184232958451343 0.00181448287238137 0.00217404252784561 0.000573575382144598 0.000488211136957583 0.00134856199256915 0.000326939843068875 0.0026501520350378 0.0013328520256574 0.000375505488157135 0.000973393900064893 0.000711804566938102 0.00044015295315122 0.0014920424403183 0.000576305606630259 0.000271142322605135 0.000415915707749896 0.000848640805935011 0.000192598706837254 0.000190673349313576 0.0033067496595993 0.000931072426149028 0.00107736656669481 0.00118844466114091 0.000805970149253731 0.00070291851768543 0.000305080985134236 0.00130334710629212 0.00089988098348283 0.00206723969100207 0.00267667430116725 0.00165649761188261 0.00186469959141141 0.00269650028686173 0.000854889415917489 0.00144144144144144 0.000692960674481723 0.00240997229916897 0.000356946732564525 0.00140320907815264 0.000357368667014872 0.00184456129724968 0.000369223778011304 0.0006698297516048 0.00107207652977074 0.00262390670553936 0.00125094548205039
"Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;family_NA;genus_NA" 0.00135956272023529 0.00418776515669906 0 0.000678058041768375 0 0.000191833379007947 0.000408730483119431 0 8.14509122502172e-05 0.000136821366024518 0.00147710487444609 0.00408665957565918 0.00338470005503577 0.00120653723812658 0.00308208067481345 0.00140944326990839 0.00103213189559171 0.000762631077216397 0.00029935231045556 0.00129519089987611 0.0220390262858412 0.00417897141583552 0.00617893519171628 0.00229285489094609 0.00154889239581507 0.000769928781587703 0.000467366800461868 0.0028292334266484 0.00407238521322665 0.00126360529565492 0.00253199394523187 0.000163469921534438 0.0135855162217201 0.00422069808124844 0.00193529751588677 0.000855406760663088 0.00150902568190878 0.000770267668014635 0.000607869142351901 0.00068607810313126 0.000135571161302568 0.00216276168029946 0.014262640641682 0.00118310634200028 0.00258770974068424 0.000389029371717565 0.00485286234235251 0.00116472061264304 0.000975134080936129 0.000417910447761194 0.00283979081144914 0.00421566452185489 0.0296719447602673 0.000174170512932161 0.00889457077575889 0.00557410524572974 0.00256757129841804 0.00233087448926427 0.00633964429145152 0.00121339142904418 0.00188496188496188 0.00840214817809089 0.0119390581717452 0.00686436024162548 0.00115917271673479 0.0123979437556698 0.00757096054841285 0.00011360731631117 0.00212112754674853 0.00610258947715652 0.00527696793002915 0.00363646942456508
"Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio" 0.000249715601675869 0.00183385794443684 0.00311509602622098 0.000895036615134255 0.0928156709533887 0.00235681008495478 0.00125344014823292 0.585088919288646 0.00480560382276281 0.00199759194395797 0.00142239728650364 0.000867715389352292 0.000165107319757843 0.00545683887243611 0.000351465340110306 0.00181601344392042 0.000733356873183584 0.000953288846520496 0.00277581233331519 0.00236513120846942 0.000777194881616565 0.000306457903827938 0.000282143159439099 0.000171964116820957 0.000555263311707289 0.000192482195396926 0.000274921647330511 0.000446721067365537 0.00014339384553615 0.00089026736739324 0.00104582358607403 0.000326939843068875 0.0106285044773621 0.00238802654596951 0.00257076834199884 0.000324464633354964 0.000683332384260577 8.25286787158538e-05 0 0.000493976234254508 0.0014099400775467 0.000831831415499792 0.000164253059213228 0 0.0020701677925474 0.000694695306638508 0.000451429055102559 0.00107736656669481 0.0026511457825451 0.000925373134328358 0.00101220266546702 0.000221877080097626 0.000221846315964616 0.0236871897587738 0.000408007833750408 0.00102099947570297 0.00129758979597471 0.000466174897852853 0.000889271371199082 0.000275770779328222 0.000859320859320859 0.000548593867298031 0.000277008310249308 0.00071389346512905 0.0213226770788848 0.000164939384776095 0.000165184593783553 0.000511232923400267 0.0106614568797097 0.000962119962614767 0.00384839650145773 0.00488741490661547
"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas" 0.00144280125412724 0.00238127822635829 0.000650106996776553 0.000569568755085435 0.000596885343751696 0.000274047684297068 0.0108449821521022 0 0.00114031277150304 0.00051992119089317 0.000847967613107938 0.00475843923193193 0.000770500825536599 0.000329055610398157 8.11073861793014e-05 0.000243942104407221 0.000733356873183584 0.00149802533024649 0.00533391389538997 0.000422344858655254 0 8.35794283167103e-05 0.000648929266709929 0.000544553036599696 0.000204570693786896 0 0 0.000119125617964143 0.00014339384553615 8.61549065219264e-05 0 0 0 0.000666426012828701 0.0219815135759676 0.000206477493953159 8.54165480325722e-05 0 0 0 0 5.54554276999861e-05 0.000164253059213228 0.00198101527032604 0 5.55756245310807e-05 8.46429478317298e-05 8.73540459482282e-05 0 0.000417910447761194 0 8.32039050366097e-05 0 0 0 0 0 0 0 0 0 0.000144366807183692 0 0 0.000152522725886157 0.000164939384776095 0 0 0.000111638291934133 0 5.83090379008746e-05 0.000145458776982603
"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;genus_NA" 0 0.000547420281921445 0.000135438957661782 0 0 8.22143052891203e-05 0 0 0.00019005212858384 0 0 0 5.50357732526142e-05 0.000329055610398157 0 0 0.00013580682836733 0 0 0 0.000277569600577345 0.000250738284950131 5.64286318878199e-05 0 0.0444502893214098 0.000192482195396926 0.00151206906031781 0.000655190898802788 0.00203619260661332 0.00063180264782746 0.00060547681299023 0.0030241935483871 0.000195274360476469 8.33032516035876e-05 0.000433275563258232 0.000442451772756769 0.0156312282899607 0.000687738989298781 0.00279067197170645 0.000109772496501002 0 0.000804103701649799 0 0 0 0.000778058743435129 0.00253928843495189 0.00224208717933786 0.00015236470014627 0.00235820895522388 0 8.32039050366097e-05 8.31923684867308e-05 8.70852564660803e-05 0 0 0 5.48441056297474e-05 0 8.27312337984667e-05 0 0.000288733614367385 0.000138504155124654 0.000192202086765513 0 0 0 0.00164730608651197 0.0020094892548144 0.000109956567155973 0.000174927113702624 0.000960027928085181
"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;family_NA;genus_NA" 0.00371798784717405 0.00292869850827973 0.000270877915323564 0.00010848928668294 0 0 0 0 8.14509122502172e-05 0.00268169877408056 0.00284479457300728 0.00568213625930695 0.00599889928453495 0.00666337611056269 0 0.000650512278419255 0 0 0 0 0.00213728592444555 0.004039672368641 0.00442964760319386 0.00584677997191253 0.00882576421766322 0.00302472021338026 0.000384890306262715 0.000774316516766931 0.00014339384553615 0.000545647741305534 0.000440346773083804 0.000626634699215344 0.000725304767484029 0.00335989781467803 0.00320623916811092 0.00377558846085777 0.00612151927566767 0.00165057357431708 0.00157493368700265 0.000987952468509015 0.000406713483907703 0.000637737418549841 0.000164253059213228 0 0.000599259097842667 0.000305665934920944 0.00200321643201761 0.00599831115511167 0.00243783520234032 0.0112537313432836 0.00241803970083788 8.32039050366097e-05 0.000305038684451346 0.000174170512932161 0.000136002611250136 0.000662269930185711 0.00060738245769029 0.00227603038363452 0.00567986230636833 0.0004963874027908 0.00623700623700624 0.00294508286654732 0.00498614958448753 0.00071389346512905 0.000152522725886157 0.000357368667014872 0.000468023015720067 0 0.000837287189506001 0.000852163395458794 0.00516034985422741 0.00727293884913016
"Bacteria;Proteobacteria;Gammaproteobacteria;empty_order;empty_family;Marinicella" 0.00271912544047058 0.00766388394690023 0.00438822222824173 0.0101979929481964 0.00157360681534538 0.00134283365305563 0.00452328401318837 0 0.0402910512597741 0.00577386164623468 0.00437660703539581 0.0023512287969546 0.00321959273527793 0.00545683887243611 0.00389315453660647 0.00319835203556134 0.00130374555232637 0.000190657769304099 0.000108855385620204 0.0116004054510643 0.00513503761068088 0.00189446704184543 0.00220071664362498 0.00478633458484996 0.00292243848266994 0.00624192262215745 0.00503106614614835 0.0113467151110846 0.000286787691072299 0.00117745038913299 0.00253199394523187 0.00223408892763731 0.00806204145395709 0.0049426595951462 0.00170421721548238 0.00271370420624152 0.0029611069984625 0.000770267668014635 0.00743258178603006 0.00145448557863827 0.00238605243892519 0.00291140995424927 0.000684387746721783 0.00575044710414087 0.001797777293528 0.0135604523855837 0.00293428885816663 0.00430946626677926 0.00274256460263286 0.00450746268656716 0.00171512118315245 0.000970712225427113 0.00812512132220404 0.00510900171267671 0.00538570340550539 0.00405640332238748 0.0033406035172966 0.00540214440453012 0.00740103270223752 0.000717004026253378 0.00274428274428274 0.00196338857769822 0.00171745152354571 0.000549148819330038 0.00225733634311512 0 0.000468023015720067 0.00011360731631117 0.00223276583868267 0.008274231678487 0.00262390670553936 0.00709838831675103
"Bacteria;Proteobacteria;Gammaproteobacteria;order_NA;family_NA;genus_NA" 0.0216420188119087 0.0109484056384289 0.00723244033913915 0.0338486574450773 0.0224103315426773 0.0443683200876953 0.0194555709964849 0.0826538987688099 0.0218559947871416 0.0135453152364273 0.0168499370862739 0.0207691877064323 0.0209961474958723 0.0143413403531864 0.0141126851951984 0.0239063262319076 0.0181981150012223 0.0295519542421354 0.00922549393131225 0.0394751661223111 0.0226219224470536 0.0258539031593024 0.031938605648506 0.0251640824281333 0.14255654918464 0.0317045673275222 0.0164128223456315 0.0406218357257728 0.0506753850124753 0.0551104218718589 0.0211366451080226 0.0214690496948561 0.0205317041872402 0.0423180518146225 0.0438474870017331 0.0417969441330895 0.0627242184385855 0.020879755715111 0.0135941644562334 0.0290897115727654 0.0084054120007592 0.0232080964924442 0.0132223712666648 0.00753886366762966 0.0101056875136195 0.0414038402756551 0.0296814603729933 0.0301080278368226 0.0228547050219405 0.0290149253731343 0.00868807287859191 0.0148102950965165 0.0125065860625052 0.0525994949055125 0.0155858992492656 0.0198956924859958 0.0175312663924243 0.0137110264074369 0.013912794033276 0.0173184049418124 0.0381150381150381 0.0633481549922042 0.0430747922437673 0.0323997803404723 0.0650356903178574 0.0593231987244688 0.0562453541832998 0.0265841120168139 0.047306726207089 0.0186926164165155 0.0864723032069971 0.0417175772386106
"Bacteria;Proteobacteria;class_NA;order_NA;family_NA;genus_NA" 0.00338503371160623 0.000355823183248939 0.00102933607822954 0.00122050447518308 0.000108524607954854 0.00117840504247739 0.000517725278617946 8.20793433652531e-05 0.00309513466550825 0.00172394921190893 0.00153181246238853 0.00615798018250014 0.0023115024766098 0.00205659756498848 0.00183843408673083 0.000596302921884317 0.00510633674661162 0.00318670842979709 0.000217710771240407 0.00256222547584187 0.00494073889027674 0.00442970970078565 0.00316000338571791 0.00212089077412513 0.0047051259570986 0.00244727362718949 0.00131962390718645 0.000774316516766931 0.000286787691072299 0.00089026736739324 0.000880693546167607 0.00095357454228422 0.00111585348843697 0.0056090856079749 0.00314846909300982 0.00377558846085777 0.00392916120949832 0.00189815961046464 0.0017130857648099 0.00145448557863827 0.00292833708413546 0.000471371135449882 0.00325768567439569 0.000990507635163021 0.000898888646764001 0.0018617834217912 0.00471179076263296 0.00393093206767027 0.00243783520234032 0.00295522388059701 0.00373952651408649 0.00504770357222099 0.00288400210754 0.00304798397631281 0.00233924491350234 0.00209718811225475 0.00469340990033406 0.0021937642251899 0.00114744693057946 0.00581876344382549 0.0060984060984061 0.00251198244499625 0.00171745152354571 0.00200439319055464 0.00515526813495211 0.0026665200538802 0.00448751479778653 0.00150529694112301 0.00315378174713927 0.00299631645500028 0.00174927113702624 0.00773840693547449
"Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Lentimonas" 0.00110984711855942 0.000191597098672506 0.000514668039114771 0 0 0.00361742943272129 0.000326984386495545 0 0.000461555169417897 0.000136821366024518 0.000164122763827343 5.59816380227285e-05 0.000110071546505228 0 8.11073861793014e-05 5.42093565349379e-05 0.0126843577695087 0.116682554814109 0.00111576770260709 0.00965761910125014 0.000194298720404141 0 0.00016928589566346 0 2.92243848266994e-05 0 0.000192445153131358 0.000208469831437251 0 0.00103385887826312 0.000440346773083804 0 0 0 5.77700751010976e-05 0.000206477493953159 0.00116735948977849 0.000357624274435366 0.00013815207780725 0 0 0 0.0604725013003367 0.0317787866281469 0.000190673349313576 0.000639119682107428 0 0 0 0 0.000309284147781589 8.32039050366097e-05 0.0173872050137267 0.000174170512932161 0.00359046893700359 0.000883026573580949 0.000138041467656884 0.000191954369704116 0 0 0 0 0.00240997229916897 0.000192202086765513 0 0.000522308051790967 0 0 0 0.000109956567155973 0 0.000145458776982603
"Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;genus_NA" 0 0.000191597098672506 0.000270877915323564 0 0 0 0 0.000246238030095759 0.00358384013900956 0.000328371278458844 0.000164122763827343 0 0 0 0 0.000108418713069876 0.00103213189559171 0.0199373553043715 0.00103412616339193 0.0105023088185606 0.000277569600577345 8.35794283167103e-05 0.000282143159439099 0 2.92243848266994e-05 0 0 0.000119125617964143 0.000716969227680748 0.000258464719565779 0 0.000163469921534438 0.00111585348843697 5.55355010690584e-05 0.00155979202772964 0.000206477493953159 0.000170833096065144 0 0.00019341290893015 0 0 0 0.000164253059213228 0.00753886366762966 0.000299629548921334 0.0203406785783755 0.000761786530485568 0.000640596336953673 0.00030472940029254 8.95522388059702e-05 0.000112466962829669 0 0.000305038684451346 0.000261255769398241 0.00380807311500381 0.00311818758795773 0.000220866348251015 0.000137110264074369 0 0 0 0 0.000138504155124654 0.000192202086765513 0 0.000164939384776095 0 0.00011360731631117 0.000307005302818867 0.00192423992522953 0 0
"Bacteria;Verrucomicrobia;Opitutae;order_NA;family_NA;genus_NA" 0.00449488083016564 0.00109484056384289 0.00750331825446271 0.00179007323026851 0.00227901676705193 0.0134283365305563 0.00136243494373144 0.000164158686730506 0.00640747176368375 0.00218914185639229 0.00273537939712238 0.00568213625930695 0.003494771601541 0.00307118569704947 0.00273061533470315 0.000921559061093945 0.0100497052991824 0.0335012937491488 0.00133347847384749 0.00557495213424935 0.00727232353512643 0.004039672368641 0.00316000338571791 0.00266544381072483 0.00157811678064177 0.000302472021338026 0.00351899708583054 0.000446721067365537 0.000860363073216898 0.0015220700152207 0.00388055593780102 0.000163469921534438 0.00153429854660083 0.00638658262294172 0.00439052570768342 0.00831809332782727 0.0036729115654006 0.00511677808038293 0.0109140141467728 0.000192101868876753 0.00474499064558987 0.000804103701649799 0.0407073831750116 0.00775897647544367 0.000190673349313576 0.00586322838802901 0.00445786191913777 0.00259150336313077 0.00030472940029254 0.00113432835820896 0.00222122251588596 8.32039050366097e-05 0.00698815895288539 0.00891172457836222 0.00979218801000979 0.00231794475564999 0.000138041467656884 0.00172758932733704 0.00065978198508319 8.27312337984667e-05 0.00116424116424116 0.00127042790321649 0.00867036011080332 0.000356946732564525 0.00948691355011897 0.00211672210462655 0.0014040690471602 0.000880456701411571 0.000362824448785934 0.00178679421628457 0.00142857142857143 0.00599290161168325
"Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea" 8.32385338919564e-05 0 0 0.00021697857336588 0.000189918063920994 8.22143052891203e-05 0.000108994795498515 0 0 0.00199759194395797 5.47075879424476e-05 5.59816380227285e-05 5.50357732526142e-05 0 0 5.42093565349379e-05 0.000298775022408127 0 0.0014423338594677 0 8.32708801732034e-05 0.000167158856633421 0.000395000423214739 0 0.000263019463440295 0 0.000384890306262715 0.000774316516766931 0.00610857781983997 0.00103385887826312 0.00104582358607403 0.000326939843068875 0.00153429854660083 0 5.77700751010976e-05 0.000206477493953159 8.54165480325722e-05 0.000247586036147561 0.00013815207780725 0.000109772496501002 0.000406713483907703 0 0 0 0.000408585748529091 8.3363436796621e-05 0.00014107157971955 8.73540459482282e-05 0 0.000507462686567164 0 8.32039050366097e-05 0 0 0.000408007833750408 0.00129694527994702 8.28248805941305e-05 0.000329064633778485 8.60585197934596e-05 0.000275770779328222 0 0.000288733614367385 0.000415512465373961 0.000549148819330038 0.000152522725886157 0 0 0 0.000195367010884733 0.000109956567155973 0.000174927113702624 0.000320009309361727
"Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseibacillus" 0.00102660858466746 0.000547420281921445 0 0.000461079468402495 0.000406967279830702 0.0024390243902439 0.0047412736041854 0.000683994528043776 0.00735773240660295 0.00654006129597198 0.00552546638218721 0.00120360521748866 0.000357732526141992 0.000164527805199079 0.000216286363144804 0.000243942104407221 0 0.000571973307912297 0.000217710771240407 0.00366032210834553 0.00222055680461876 0.00300885941940157 0.00245464548712016 0.00140437362070448 0.00108130223858788 0.000192482195396926 0.00181448287238137 0.00175710286497111 0.000716969227680748 0.00743804026305965 0.0031374707582221 0.001743679163034 0.00744832203531676 0.00527587260156055 0.000751010976314269 0.000973393900064893 0.000341666192130289 0.00129294929988171 0.0017683465959328 0.00233266555064629 0.00322659363900111 0.00036046028004991 0.00566673054285636 0.00316412161232632 0.000680976247548486 0.0224803401228221 0.00231357390740061 0.000640596336953673 0.00030472940029254 0.000507462686567164 0 0.000305080985134236 0.000305038684451346 0.00246741559987227 0.00184963551300185 0.00551891608488093 0.00160128102481986 0.00274220528148737 0.001061388410786 0.000772158182119023 0.000277200277200277 0.000288733614367385 0.000415512465373961 0.000356946732564525 0.00167774998474773 0.00813700964895401 0.00616689150125265 0.00201652986452328 0.00946134524141781 0.0053878717906427 0.00169096209912536 0.00427648804328853
"Bacteria;Verrucomicrobia;class_NA;order_NA;family_NA;genus_NA" 0.00271912544047058 0.000191597098672506 0 0 0 0 0.000953704460612006 8.20793433652531e-05 0.00133036490008688 0.00210704903677758 0.00227036489961158 0.00654985164865924 0.00291689598238855 0.00170012065372381 0 0.000108418713069876 0 0 0 0.000844689717310508 0.00766092097593472 0.00615701788599766 0.00366786107270829 0.00406981743142931 0.004763574726752 0.00137487282426376 0 0 0 8.61549065219264e-05 0.00104582358607403 0.000490409764603313 0.00203643261639747 0.00799711215394441 0.00589254766031196 0.00280219456079287 0.00469791014179147 0.00044015295315122 0.000884173297966401 0 0 0 0.000164253059213228 0 0.00049030289823491 0.00311223497374052 0.00854893773100471 0.00556154092537053 0.00176743052169673 0.00214925373134328 0.00463926221672384 8.32039050366097e-05 0.00174703973822135 0 8.16015667500816e-05 8.27837412732139e-05 8.28248805941305e-05 0.0020840760139304 0.0044750430292599 0.000854889415917489 0.00202356202356202 0.000288733614367385 0.000997229916897507 0 9.15136355316942e-05 0 0 0.000369223778011304 0.000474462740720067 0.00178679421628457 0.00329446064139942 0.00791295746785361
"Bacteria;phylum_NA;class_NA;order_NA;family_NA;genus_NA" 0.0134568963125329 0.00509100862186944 0.0122707695641574 0.00572280987252509 0.00613164034944924 0.00180871471636065 0.00441428921768985 8.20793433652531e-05 0.0163716333622937 0.00533603327495622 0.00421248427156847 0.0311537815596484 0.00599889928453495 0.0100636174180103 0.0175191954147291 0.00111129180896623 0.00407420485101991 0.00226065640746289 0.00288466771893539 0.0049273566843113 0.0240652843700558 0.0225385858360729 0.0284400304714612 0.0219827462669456 0.0144076217195628 0.00868919624934694 0.00588332325287293 0.00381201977485258 0.0042157790587628 0.00402056230435657 0.0116141461400853 0.00286072362685266 0.00959634000055793 0.0186876961097381 0.0145002888503755 0.01241814642204 0.0118159558111725 0.00544689279524635 0.0161085322723254 0.00274431241252504 0.0084054120007592 0.00346596423124913 0.00462646116783925 0.00437474205530334 0.00653737197646546 0.0159502042404202 0.0177185904127754 0.016859330868008 0.0131643100926377 0.0182985074626866 0.0203284035314626 0.00873641002884402 0.0063780815839827 0.00496385961856658 0.00565770862800566 0.00480145699384641 0.00361668645261036 0.00707488962623742 0.0178714859437751 0.00504660526170647 0.0356479556479556 0.0123289253334873 0.00811634349030471 0.00760571114772103 0.00323348178878653 0.00195178271985046 0.00355146876634639 0.00403305972904655 0.00563773374267374 0.0158062565286712 0.0255393586005831 0.0516669575842206
